,Date,Real,Predict
31777,2022-02-25,151.35800170898438,151.53215
31778,2022-02-28,153.7884979248047,153.95795
31779,2022-03-01,153.56300354003906,153.73267
31780,2022-03-02,151.14199829101562,151.31679
31781,2022-03-03,152.05250549316406,152.22478
31782,2022-03-04,147.89849853515625,148.08823
31783,2022-03-07,145.64100646972656,145.8465
31784,2022-03-08,137.4530029296875,137.61824
31785,2022-03-09,136.01449584960938,136.16556
31786,2022-03-10,139.2790069580078,139.46474
31787,2022-03-11,146.8175048828125,147.01424
31788,2022-03-14,145.52450561523438,145.73096
31789,2022-03-15,141.85299682617188,142.07239
31790,2022-03-16,147.3665008544922,147.55951
31791,2022-03-17,153.10400390625,153.27425
31792,2022-03-18,157.23899841308594,157.4107
31793,2022-03-21,161.25050354003906,161.43802
31794,2022-03-22,161.4915008544922,161.68044
31795,2022-03-23,164.88900756835938,165.10318
31796,2022-03-24,163.4080047607422,163.60992
31797,2022-03-25,163.64950561523438,163.85329
31798,2022-03-28,164.77349853515625,164.98665
31799,2022-03-29,168.99049377441406,169.17456
31800,2022-03-30,169.31500244140625,169.4961
31801,2022-03-31,166.30099487304688,166.51344
31802,2022-04-01,162.99749755859375,163.19638
31803,2022-04-04,163.55999755859375,163.76308
31804,2022-04-05,168.34649658203125,168.53677
31805,2022-04-06,164.05499267578125,164.26202
31806,2022-04-07,158.75599670410156,158.93202
31807,2022-04-08,157.7845001220703,157.95755
31808,2022-04-11,154.4604949951172,154.62958
31809,2022-04-12,151.1219940185547,151.29686
31810,2022-04-13,150.78750610351562,150.9635
31811,2022-04-14,155.54100036621094,155.7103
31812,2022-04-18,151.7064971923828,151.87964
31813,2022-04-19,152.78500366210938,152.95576
31814,2022-04-20,158.11549377441406,158.28947
31815,2022-04-21,153.9980010986328,154.1673
31816,2022-04-22,148.29600524902344,148.4834
31817,2022-04-25,144.35000610351562,144.56654
31818,2022-04-26,146.07400512695312,146.27614
31819,2022-04-27,139.39100646972656,139.57808
31820,2022-04-28,138.16700744628906,138.33994
31821,2022-04-29,144.59649658203125,144.81082
31822,2022-05-02,124.2815017700195,124.381805
31823,2022-05-03,124.5,124.6002
31824,2022-05-04,124.25350189208986,124.35383
31825,2022-05-05,125.92849731445311,126.02897
31826,2022-05-06,116.40699768066406,116.5376
31827,2022-05-09,114.77249908447267,114.915825
31828,2022-05-10,108.78900146484376,108.9977
31829,2022-05-11,108.85900115966795,109.06678
31830,2022-05-12,105.3720016479492,105.62717
31831,2022-05-13,106.93049621582033,107.1655
31832,2022-05-16,113.05500030517577,113.214066
31833,2022-05-17,110.81050109863281,110.993835
31834,2022-05-18,115.36849975585938,115.50691
31835,2022-05-19,107.1125030517578,107.34481
31836,2022-05-20,107.31900024414064,107.54829
31837,2022-05-23,107.59100341796876,107.81633
31838,2022-05-24,107.55699920654295,107.782845
31839,2022-05-25,104.0999984741211,104.33061
31840,2022-05-26,106.77500152587889,107.01235
31841,2022-05-27,111.07749938964844,111.25771
31842,2022-05-31,115.14649963378906,115.28672
31843,2022-06-01,120.20950317382812,120.31904
31844,2022-06-02,121.68399810791016,121.7886
31845,2022-06-03,125.51100158691406,125.61123
31846,2022-06-06,122.34999847412108,122.45296
31847,2022-06-07,124.79000091552736,124.890114
31848,2022-06-08,123.0,123.101746
31849,2022-06-09,121.18000030517578,121.28608
31850,2022-06-10,116.1500015258789,116.28245
31851,2022-06-13,109.65000152587889,109.84748
31852,2022-06-14,103.66999816894531,103.8926
31853,2022-06-15,102.30999755859378,102.50821
31854,2022-06-16,107.66999816894534,107.894196
31855,2022-06-17,103.66000366210938,103.882416
31856,2022-06-21,106.22000122070312,106.46581
31857,2022-06-22,108.68000030517578,108.890175
31858,2022-06-23,108.9499969482422,109.15656
31859,2022-06-24,112.44000244140624,112.60529
31860,2022-06-27,116.45999908447264,116.59021
31861,2022-06-28,113.22000122070312,113.37746
31862,2022-06-29,107.40000152587889,107.6281
31863,2022-06-30,108.91999816894533,109.12696
31864,2022-07-01,106.20999908447264,106.455956
31865,2022-07-05,109.55999755859375,109.75863
31866,2022-07-06,113.50000000000001,113.65476
31867,2022-07-07,114.33000183105467,114.47714
31868,2022-07-08,116.33000183105467,116.46114
31869,2022-07-11,115.54000091552734,115.67707
31870,2022-07-12,111.74999999999999,111.92266
31871,2022-07-13,109.22000122070312,109.423004
31872,2022-07-14,110.4000015258789,110.5882
31873,2022-07-15,110.62999725341795,110.815445
31874,2022-07-18,113.5500030517578,113.70428
31875,2022-07-19,113.76000213623048,113.91231
31876,2022-07-20,118.20999908447267,118.3291
31877,2022-07-21,122.7699966430664,122.872116
31878,2022-07-22,124.62999725341795,124.730156
31879,2022-07-25,122.41999816894531,122.52282
31880,2022-07-26,121.13999938964842,121.246216
31881,2022-07-27,114.80999755859378,114.952995
31882,2022-07-28,120.97000122070314,121.076775
31883,2022-07-29,122.27999877929688,122.38313
31884,2022-08-01,134.9499969482422,135.0917
31885,2022-08-02,135.38999938964844,135.53546
31886,2022-08-03,134.16000366210938,134.29536
31887,2022-08-04,139.52000427246094,139.70865
31888,2022-08-05,142.57000732421875,142.79977
31889,2022-08-08,140.8000030517578,141.00496
31890,2022-08-09,139.41000366210938,139.5973
31891,2022-08-10,137.8300018310547,137.99924
31892,2022-08-11,142.69000244140625,142.92155
31893,2022-08-12,140.63999938964844,140.84283
31894,2022-08-15,143.5500030517578,143.7741
31895,2022-08-16,143.17999267578125,143.40778
31896,2022-08-17,144.77999877929688,144.9927
31897,2022-08-18,142.10000610351562,142.32294
31898,2022-08-19,142.3000030517578,142.52582
31899,2022-08-22,138.22999572753906,138.40361
31900,2022-08-23,133.22000122070312,133.34853
31901,2022-08-24,133.6199951171875,133.75134
31902,2022-08-25,133.8000030517578,133.93266
31903,2022-08-26,137.27999877929688,137.44345
31904,2022-08-29,130.75,130.86404
31905,2022-08-30,129.7899932861328,129.8998
31906,2022-08-31,128.72999572753906,128.836
31907,2022-09-01,126.7699966430664,126.87145
31908,2022-09-02,127.81999969482422,127.923485
31909,2022-09-06,127.51000213623048,127.61279
31910,2022-09-07,126.11000061035156,126.210655
31911,2022-09-08,129.47999572753906,129.58856
31912,2022-09-09,129.82000732421875,129.92992
31913,2022-09-12,133.27000427246094,133.39886
31914,2022-09-13,136.4499969482422,136.60515
31915,2022-09-14,126.81999969482422,126.92154
31916,2022-09-15,128.5500030517578,128.65543
31917,2022-09-16,126.27999877929688,126.38084
31918,2022-09-19,123.52999877929688,123.63098
31919,2022-09-20,124.66000366210938,124.76016
31920,2022-09-21,122.19000244140624,122.29332
31921,2022-09-22,118.54000091552736,118.657295
31922,2022-09-23,117.30999755859376,117.434525
31923,2022-09-26,113.77999877929688,113.93213
31924,2022-09-27,115.1500015258789,115.29018
31925,2022-09-28,114.41000366210938,114.55645
31926,2022-09-29,118.01000213623048,118.13025
31927,2022-09-30,114.80000305175781,114.94309
31928,2022-10-03,113.00000000000001,113.15959
31929,2022-10-04,115.87999725341794,116.01444
31930,2022-10-05,121.08999633789062,121.196365
31931,2022-10-06,120.9499969482422,121.05683
31932,2022-10-07,120.3000030517578,120.409195
31933,2022-10-10,114.55999755859376,114.705124
31934,2022-10-11,113.66999816894533,113.82314
31935,2022-10-12,112.20999908447266,112.37771
31936,2022-10-13,112.9000015258789,113.06062
31937,2022-10-14,112.52999877929688,112.69437
31938,2022-10-17,106.90000152587892,107.13547
31939,2022-10-18,113.79000091552734,113.94204
31940,2022-10-19,116.36000061035156,116.49092
31941,2022-10-20,115.06999969482423,115.210846
31942,2022-10-21,115.25000000000001,115.38937
31943,2022-10-24,119.31999969482422,119.43338
31944,2022-10-25,119.81999969482422,119.93115
31945,2022-10-26,120.5999984741211,120.708046
31946,2022-10-27,115.66000366210938,115.796135
31947,2022-10-28,110.95999908447266,111.14158
31948,2022-10-31,103.41000366210939,103.62783
31949,2022-11-01,102.44000244140624,102.64048
31950,2022-11-02,96.79000091552733,96.90391
31951,2022-11-03,92.12000274658205,92.18098
31952,2022-11-04,89.30000305175781,89.33714
31953,2022-11-07,90.9800033569336,91.03061
31954,2022-11-08,90.52999877929688,90.57678
31955,2022-11-09,89.9800033569336,90.02234
31956,2022-11-10,86.13999938964844,86.15769
31957,2022-11-11,96.62999725341797,96.74181
31958,2022-11-14,100.79000091552733,100.962654
31959,2022-11-15,98.48999786376952,98.62735
31960,2022-11-16,98.94000244140624,99.08393
31961,2022-11-17,97.12000274658205,97.23829
31962,2022-11-18,94.8499984741211,94.93987
31963,2022-11-21,94.13999938964844,94.2218
31964,2022-11-22,92.45999908447266,92.52426
31965,2022-11-23,93.1999969482422,93.27172
31966,2022-11-25,94.12999725341795,94.2117
31967,2022-11-28,93.41000366210938,93.483925
31968,2022-11-29,93.9499969482422,94.02971
31969,2022-11-30,92.41999816894533,92.483864
31970,2022-12-01,96.54000091552734,96.65064
31971,2022-12-02,95.5,95.59758
31972,2022-12-05,94.12999725341795,94.2117
31973,2022-12-06,91.01000213623048,91.06087
31974,2022-12-07,88.25,88.27983
31975,2022-12-08,88.45999908447266,88.49123
31976,2022-12-09,90.3499984741211,90.3953
31977,2022-12-12,89.08999633789062,89.12561
31978,2022-12-13,90.5500030517578,90.59696
31979,2022-12-14,92.48999786376952,92.55455
31980,2022-12-15,91.58000183105467,91.63595
31981,2022-12-16,88.44999694824219,88.481155
31982,2022-12-19,87.86000061035156,87.88733
31983,2022-12-20,84.91999816894531,84.93221
31984,2022-12-21,85.19000244140625,85.203354
31985,2022-12-22,86.7699966430664,86.79095
31986,2022-12-23,83.79000091552734,83.79819
31987,2022-12-27,85.25,85.263596
31988,2022-12-28,83.04000091552734,83.04606
31989,2022-12-29,81.81999969482422,81.82348
31990,2022-12-30,84.18000030517578,84.18948
31991,2023-01-03,84.0,84.008865
31992,2023-01-04,85.81999969482422,85.83614
31993,2023-01-05,85.13999938964844,85.15313
31994,2023-01-06,83.12000274658203,83.12626
31995,2023-01-09,86.08000183105469,86.0974
31996,2023-01-10,87.36000061035156,87.38429
31997,2023-01-11,89.87000274658203,89.91147
31998,2023-01-12,95.08999633789062,95.18269
31999,2023-01-13,95.2699966430664,95.364815
32000,2023-01-17,98.12000274658205,98.25207
32001,2023-01-18,96.05000305175781,96.1544
32002,2023-01-19,95.45999908447267,95.55712
32003,2023-01-20,93.68000030517578,93.75679
32004,2023-01-23,97.25,97.37002
32005,2023-01-24,97.5199966430664,97.6437
32006,2023-01-25,96.31999969482423,96.42781
32007,2023-01-26,97.1800003051758,97.29909
32008,2023-01-27,99.22000122070311,99.36812
32009,2023-01-30,102.23999786376952,102.43699
32010,2023-01-31,100.55000305175778,100.718765
32011,2023-02-01,103.12999725341795,103.34274
32012,2023-02-02,105.15000152587892,105.400795
32013,2023-02-03,112.91000366210936,113.07052
32014,2023-02-06,103.38999938964844,103.60746
32015,2023-02-07,102.18000030517577,102.37596
32016,2023-02-08,102.11000061035156,102.30473
32017,2023-02-09,100.05000305175781,100.210846
32018,2023-02-10,98.23999786376952,98.37376
32019,2023-02-13,97.61000061035156,97.73493
32020,2023-02-14,99.54000091552734,99.692955
32021,2023-02-15,99.69999694824222,99.8554
32022,2023-02-16,101.16000366210938,101.3387
32023,2023-02-17,98.1500015258789,98.28248
32024,2023-02-21,97.1999969482422,97.31935
32025,2023-02-22,94.58000183105467,94.66677
32026,2023-02-23,95.79000091552736,95.89115
32027,2023-02-24,95.81999969482422,95.921524
32028,2023-02-27,93.5,93.57486
32029,2023-02-28,93.76000213623048,93.83764
32030,2023-03-01,94.2300033569336,94.31281
32031,2023-03-02,92.16999816894533,92.231445
32032,2023-03-03,92.12999725341795,92.19107
32033,2023-03-06,94.90000152587892,94.990456
32034,2023-03-07,93.75,93.827545
32035,2023-03-08,93.5500030517578,93.6254
32036,2023-03-09,93.91999816894533,93.99938
32037,2023-03-10,92.25,92.31222
32038,2023-03-13,90.7300033569336,90.77847
32039,2023-03-14,92.43000030517578,92.49397
32040,2023-03-15,94.87999725341794,94.97023
32041,2023-03-16,96.19999694824219,96.3063
32042,2023-03-17,100.04000091552734,100.20068
32043,2023-03-20,98.9499969482422,99.09407
32044,2023-03-21,97.70999908447267,97.83631
32045,2023-03-22,100.61000061035156,100.77974
32046,2023-03-23,98.6999969482422,98.8404
32047,2023-03-24,98.70999908447266,98.85055
32048,2023-03-27,98.12999725341795,98.2622
32049,2023-03-28,98.04000091552736,98.17093
32050,2023-03-29,97.23999786376952,97.35988
32051,2023-03-30,100.25,100.41397
32052,2023-03-31,102.0,102.19284
32053,2023-04-03,103.29000091552734,103.50564
32054,2023-04-04,102.41000366210938,102.609955
32055,2023-04-05,103.9499969482422,104.17781
32056,2023-04-06,101.0999984741211,101.277695
32057,2023-04-10,102.05999755859376,102.25387
32058,2023-04-11,102.16999816894533,102.365776
32059,2023-04-12,99.91999816894533,100.0788
32060,2023-04-13,97.83000183105467,97.95799
32061,2023-04-14,102.4000015258789,102.59977
32062,2023-04-17,102.51000213623048,102.71171
32063,2023-04-18,102.73999786376952,102.94577
32064,2023-04-19,102.30000305175781,102.49806
32065,2023-04-20,104.3000030517578,104.5344
32066,2023-04-21,103.80999755859376,104.0352
32067,2023-04-24,106.95999908447266,107.194565
32068,2023-04-25,106.20999908447264,106.455956
32069,2023-04-26,102.56999969482423,102.772766
32070,2023-04-27,104.9800033569336,105.227455
32071,2023-04-28,109.81999969482422,110.01534
32072,2023-05-01,105.44999694824222,105.7067
32073,2023-05-02,102.0500030517578,102.243706
32074,2023-05-03,103.62999725341795,103.851875
32075,2023-05-04,103.6500015258789,103.87223
32076,2023-05-05,104.0,104.228745
32077,2023-05-08,105.66000366210939,105.91463
32078,2023-05-09,105.83000183105467,106.081924
32079,2023-05-10,106.62000274658205,106.859695
32080,2023-05-11,110.19000244140624,110.380745
32081,2023-05-12,112.18000030517578,112.34803
32082,2023-05-15,110.26000213623048,110.44991
32083,2023-05-16,111.1999969482422,111.37882
32084,2023-05-17,113.4000015258789,113.55571
32085,2023-05-18,115.5,115.63738
32086,2023-05-19,118.15000152587889,118.269455
32087,2023-05-22,116.24999999999999,116.381714
32088,2023-05-23,115.01000213623048,115.151344
32089,2023-05-24,114.98999786376952,115.13149
32090,2023-05-25,116.75,116.87821
32091,2023-05-26,115.0,115.14142
32092,2023-05-30,120.11000061035158,120.21995
32093,2023-05-31,121.66000366210938,121.76468
32094,2023-06-01,120.58000183105467,120.688126
32095,2023-06-02,122.7699966430664,122.872116
32096,2023-06-05,124.24999999999999,124.35031
32097,2023-06-06,125.3000030517578,125.400154
32098,2023-06-07,126.61000061035156,126.711235
32099,2023-06-08,121.2300033569336,121.33593
32100,2023-06-09,124.24999999999999,124.35031
32101,2023-06-12,123.43000030517578,123.531105
32102,2023-06-13,126.56999969482422,126.67117
32103,2023-06-14,126.66000366210939,126.76131
32104,2023-06-15,126.41999816894531,126.520996
32105,2023-06-16,127.11000061035156,127.21201
32106,2023-06-20,125.48999786376952,125.590225
32107,2023-06-21,125.77999877929688,125.88038
32108,2023-06-22,124.83000183105467,124.930115
32109,2023-06-23,130.14999389648438,130.26128
32110,2023-06-26,129.3300018310547,129.43802
32111,2023-06-27,127.33000183105469,127.432434
32112,2023-06-28,129.17999267578125,129.2875
32113,2023-06-29,129.0399932861328,129.147
32114,2023-06-30,127.90000152587892,128.00371
32115,2023-07-03,130.36000061035156,130.47221
32116,2023-07-05,130.22000122070312,130.3316
32117,2023-07-06,130.3800048828125,130.49234
32118,2023-07-07,128.36000061035156,128.46489
32119,2023-07-10,129.77999877929688,129.88974
32120,2023-07-11,127.12999725341795,127.23204
32121,2023-07-12,128.77999877929688,128.88615
32122,2023-07-13,130.8000030517578,130.91429
32123,2023-07-14,134.3000030517578,134.43646
32124,2023-07-17,134.67999267578125,134.81947
32125,2023-07-18,133.55999755859375,133.6909
32126,2023-07-19,132.8300018310547,132.9559
32127,2023-07-20,135.36000061035156,135.50519
32128,2023-07-21,129.9600067138672,130.07051
32129,2023-07-24,130.0,130.11064
32130,2023-07-25,128.8000030517578,128.90622
32131,2023-07-26,129.1300048828125,129.23734
32132,2023-07-27,128.14999389648438,128.2543
32133,2023-07-28,128.25,128.3546
32134,2023-07-31,132.2100067138672,132.33199
32135,2023-08-01,133.67999267578125,133.81175
32136,2023-08-02,131.69000244140625,131.80896
32137,2023-08-03,128.2100067138672,128.31448
32138,2023-08-04,128.91000366210938,129.01659
32139,2023-08-07,139.57000732421875,139.75926
32140,2023-08-08,142.22000122070312,142.44466
32141,2023-08-09,139.94000244140625,140.13385
32142,2023-08-10,137.85000610351562,138.01942
32143,2023-08-11,138.55999755859375,138.73734
32144,2023-08-14,138.41000366210938,138.58563
32145,2023-08-15,140.57000732421875,140.77193
32146,2023-08-16,137.6699981689453,137.83752
32147,2023-08-17,135.07000732421875,135.21272
32148,2023-08-18,133.97999572753906,134.114
32149,2023-08-21,133.22000122070312,133.34853
32150,2023-08-22,134.67999267578125,134.81947
32151,2023-08-23,134.25,134.38608
32152,2023-08-24,135.52000427246094,135.66661
32153,2023-08-25,131.83999633789062,131.95978
32154,2023-08-28,133.25999450683594,133.3888
32155,2023-08-29,133.13999938964844,133.26796
32156,2023-08-30,134.91000366210938,135.05139
32157,2023-08-31,135.07000732421875,135.21272
32158,2023-09-01,138.00999450683594,138.18118
32159,2023-09-05,138.1199951171875,138.2924
32160,2023-09-06,137.27000427246094,137.43335
32161,2023-09-07,135.36000061035156,135.50519
32162,2023-09-08,137.85000610351562,138.01942
32163,2023-09-11,138.22999572753906,138.40361
32164,2023-09-12,143.10000610351562,143.32863
32165,2023-09-13,141.22999572753906,141.44073
32166,2023-09-14,144.85000610351562,145.06212
32167,2023-09-15,144.72000122070312,144.93323
32168,2023-09-18,140.38999938964844,140.58957
32169,2023-09-19,139.97999572753906,140.17435
32170,2023-09-20,137.6300048828125,137.7971
32171,2023-09-21,135.2899932861328,135.43457
32172,2023-09-22,129.3300018310547,129.43802
32173,2023-09-25,129.1199951171875,129.22728
32174,2023-09-26,131.27000427246094,131.38667
32175,2023-09-27,125.98000335693361,126.080536
32176,2023-09-28,125.98000335693361,126.080536
32177,2023-09-29,125.98000335693361,126.080536
32178,2023-10-02,127.12000274658205,127.22204
32179,2023-10-03,129.4600067138672,129.56853
32180,2023-10-04,124.72000122070312,124.820145
32181,2023-10-05,127.0,127.10182
32182,2023-10-06,125.95999908447266,126.06052
32183,2023-10-09,127.95999908447266,128.06384
32184,2023-10-10,128.25999450683594,128.36461
32185,2023-10-11,129.47999572753906,129.58858
32186,2023-10-12,131.8300018310547,131.94975
32187,2023-10-13,132.3300018310547,132.45273
32188,2023-10-16,129.7899932861328,129.8998
32189,2023-10-17,132.5500030517578,132.67409
32190,2023-10-18,131.47000122070312,131.58774
32191,2023-10-19,128.1300048828125,128.23427
32192,2023-10-20,128.39999389648438,128.505
32193,2023-10-23,125.16999816894533,125.27012
32194,2023-10-24,126.55999755859376,126.66116
32195,2023-10-25,128.55999755859375,128.6655
32196,2023-10-26,121.38999938964844,121.49544
32197,2023-10-27,119.5699996948242,119.68225
32198,2023-10-30,127.73999786376952,127.8433
32199,2023-10-31,132.7100067138672,132.83511
32200,2023-11-01,133.08999633789062,133.21762
32201,2023-11-02,137.0,137.16058
32202,2023-11-03,138.07000732421875,138.24187
32203,2023-11-06,138.60000610351562,138.77777
32204,2023-11-07,139.74000549316406,139.93135
32205,2023-11-08,142.7100067138672,142.94185
32206,2023-11-09,142.0800018310547,142.30264
32207,2023-11-10,140.60000610351562,140.80232
32208,2023-11-13,143.55999755859375,143.78401
32209,2023-11-14,142.58999633789062,142.82005
32210,2023-11-15,145.8000030517578,146.00426
32211,2023-11-16,143.1999969482422,143.4276
32212,2023-11-17,142.8300018310547,143.06139
32213,2023-11-20,145.17999267578125,145.38927
32214,2023-11-21,146.1300048828125,146.33171
32215,2023-11-22,143.89999389648438,144.12073
32216,2023-11-24,146.7100067138672,146.90747
32217,2023-11-27,146.74000549316406,146.93726
32218,2023-11-28,147.72999572753906,147.92072
32219,2023-11-29,147.02999877929688,147.22525
32220,2023-11-30,146.32000732421875,146.52031
32221,2023-12-01,146.08999633789062,146.29199
32222,2023-12-04,147.02999877929688,147.22525
32223,2023-12-05,144.83999633789062,145.05215
32224,2023-12-06,146.8800048828125,147.07628
32225,2023-12-07,144.52000427246094,144.73499
32226,2023-12-08,146.8800048828125,147.07628
32227,2023-12-11,147.4199981689453,147.61267
32228,2023-12-12,145.88999938964844,146.09355
32229,2023-12-13,147.47999572753906,147.6723
32230,2023-12-14,148.83999633789062,149.02441
32231,2023-12-15,147.4199981689453,147.61269
32232,2023-12-18,149.97000122070312,150.14912
32233,2023-12-19,154.07000732421875,154.23924
32234,2023-12-20,153.7899932861328,153.95943
32235,2023-12-21,152.1199951171875,152.2921
32236,2023-12-22,153.83999633789062,154.0094
32237,2023-12-26,153.4199981689453,153.58983
32238,2023-12-27,153.41000366210938,153.57985
32239,2023-12-28,153.33999633789062,153.50992
32240,2023-12-29,153.3800048828125,153.54988
32241,2024-01-02,151.94000244140625,152.11252
32242,2024-01-03,149.92999267578125,150.10927
32243,2024-01-04,148.47000122070312,148.65642
32244,2024-01-05,144.57000732421875,144.78456
32245,2024-01-08,145.24000549316406,145.4488
32246,2024-01-09,149.10000610351562,149.28311
32247,2024-01-10,151.3699951171875,151.54408
32248,2024-01-11,153.72999572753906,153.8995
32249,2024-01-12,155.17999267578125,155.34909
32250,2024-01-16,154.6199951171875,154.78905
32251,2024-01-17,153.16000366210938,153.33017
32252,2024-01-18,151.7100067138672,151.88315
32253,2024-01-19,153.5,153.66972
32254,2024-01-22,155.33999633789062,155.50919
32255,2024-01-23,154.77999877929688,154.94907
32256,2024-01-24,156.02000427246094,156.18973
32257,2024-01-25,156.8699951171875,157.04097
32258,2024-01-26,157.75,157.92294
32259,2024-01-29,159.1199951171875,159.29736
32260,2024-01-30,161.25999450683594,161.44759
32261,2024-01-31,159.0,159.17693
32262,2024-02-01,155.1999969482422,155.36913
32263,2024-02-02,159.27999877929688,159.458
32264,2024-02-05,171.80999755859375,171.96602
32265,2024-02-06,170.30999755859375,170.48257
32266,2024-02-07,169.14999389648438,169.33258
32267,2024-02-08,170.52999877929688,170.70082
